timestamp,power_w,n_users_contributing
2000-05-01 19:40:00,3.5636975,2
2000-05-01 19:50:00,3.6508054999999997,2
2000-05-01 20:00:00,4.555362,2
2000-05-01 20:10:00,4.584275999999999,2
2000-05-01 20:20:00,4.5722285,2
2000-05-01 20:30:00,4.5722285,2
2000-05-01 20:40:00,4.5722285,2
2000-05-01 20:50:00,4.4758485,2
2000-05-01 21:00:00,3.9203390000000002,2
2000-05-01 21:10:00,4.051632,2
2000-05-01 21:20:00,3.1348200000000004,2
2000-05-01 21:30:00,2.1193645,2
2000-05-01 21:40:00,2.1193645,2
2000-05-01 21:50:00,2.1193645,2
2000-05-01 22:00:00,2.110482,2
2000-05-01 22:10:00,1.18503,2
2000-05-01 22:20:00,1.079694,2
2000-05-01 22:30:00,1.079694,2
2000-05-01 22:40:00,1.079694,2
2000-05-01 22:50:00,1.079694,2
2000-05-01 23:00:00,1.079694,2
2000-05-01 23:10:00,1.079694,2
2000-05-01 23:20:00,1.079694,2
2000-05-01 23:30:00,1.079694,2
2000-05-01 23:40:00,1.079694,2
2000-05-01 23:50:00,1.079694,2
2000-05-02 00:00:00,1.079694,2
2000-05-02 00:10:00,1.079694,2
2000-05-02 00:20:00,1.079694,2
2000-05-02 00:30:00,1.079694,2
2000-05-02 00:40:00,1.076086,2
2000-05-02 00:50:00,1.076086,2
2000-05-02 01:00:00,1.076086,2
2000-05-02 01:10:00,1.076086,2
2000-05-02 01:20:00,1.076086,2
2000-05-02 01:30:00,1.0826475,2
2000-05-02 01:40:00,1.0826475,2
2000-05-02 01:50:00,1.0826475,2
2000-05-02 02:00:00,1.0826475,2
2000-05-02 02:10:00,1.0826475,2
2000-05-02 02:20:00,1.0826475,2
2000-05-02 02:30:00,1.0826475,2
2000-05-02 02:40:00,1.0781100000000001,2
2000-05-02 02:50:00,1.0781100000000001,2
2000-05-02 03:00:00,1.0781100000000001,2
2000-05-02 03:10:00,1.0781100000000001,2
2000-05-02 03:20:00,1.0781100000000001,2
2000-05-02 03:30:00,1.0781100000000001,2
2000-05-02 03:40:00,1.594057,2
2000-05-02 03:50:00,2.119014,2
2000-05-02 04:00:00,2.2315665000000005,2
2000-05-02 04:10:00,3.1808605000000005,2
2000-05-02 04:20:00,3.180943,2
2000-05-02 04:30:00,3.1833525000000003,2
2000-05-02 04:40:00,3.869672,2
2000-05-02 04:50:00,5.994737000000001,2
2000-05-02 05:00:00,6.418775,2
2000-05-02 05:10:00,5.839004,2
2000-05-02 05:20:00,6.3452395,2
2000-05-02 05:30:00,7.057458,2
2000-05-02 05:40:00,5.8255945,2
2000-05-02 05:50:00,4.199771,2
2000-05-02 06:00:00,2.8593029999999997,2
2000-05-02 06:10:00,0.6733355000000001,2
2000-05-02 06:20:00,1.7848600000000001,2
2000-05-02 06:30:00,1.7825115,2
2000-05-02 06:40:00,1.709708,2
2000-05-02 06:50:00,1.6603895,2
2000-05-02 07:00:00,0.686982,2
2000-05-02 07:10:00,1.0192185,2
2000-05-02 07:20:00,0.973438,2
2000-05-02 07:30:00,0.9662095,2
2000-05-02 07:40:00,0.9710285000000001,2
2000-05-02 07:50:00,0.9662095,2
2000-05-02 08:00:00,0.9541620000000001,2
2000-05-02 08:10:00,0.95404,2
2000-05-02 08:20:00,0.94672,2
2000-05-02 08:30:00,0.9276575,2
2000-05-02 08:40:00,0.9394,2
2000-05-02 08:50:00,0.925248,2
2000-05-02 09:00:00,0.93452,2
2000-05-02 09:10:00,0.93208,2
2000-05-02 09:20:00,0.9272,2
2000-05-02 09:30:00,0.92232,2
2000-05-02 09:40:00,0.91744,2
2000-05-02 09:50:00,0.9101199999999999,2
2000-05-02 10:00:00,0.9003599999999999,2
2000-05-02 10:10:00,0.8906,2
2000-05-02 10:20:00,0.88084,2
2000-05-02 10:30:00,0.86376,2
2000-05-02 10:40:00,0.8466799999999999,2
2000-05-02 10:50:00,0.83448,2
2000-05-02 11:00:00,0.82228,2
2000-05-02 11:10:00,0.81252,2
2000-05-02 11:20:00,0.8052,2
2000-05-02 11:30:00,0.80276,2
2000-05-02 11:40:00,0.79544,2
2000-05-02 11:50:00,0.79788,2
2000-05-02 12:00:00,0.8466799999999999,2
2000-05-02 12:10:00,1.1956,2
2000-05-02 12:20:00,1.3710054999999999,2
2000-05-02 12:30:00,1.3710054999999999,2
2000-05-02 12:40:00,1.3999195,2
2000-05-02 12:50:00,1.378234,2
2000-05-02 13:00:00,1.3420915000000002,2
2000-05-02 13:10:00,1.3372725,2
2000-05-02 13:20:00,1.3107680000000002,2
2000-05-02 13:30:00,1.286673,2
2000-05-02 13:40:00,1.2216165,2
2000-05-02 13:50:00,1.137284,2
2000-05-02 14:00:00,1.08824,2
2000-05-02 14:10:00,1.03944,2
2000-05-02 14:20:00,0.99308,2
2000-05-02 14:30:00,0.88328,2
2000-05-02 14:40:00,0.671,2
2000-05-02 14:50:00,0.45872,2
2000-05-02 15:00:00,0.40504,2
2000-05-02 15:10:00,0.6441600000000001,2
2000-05-02 15:20:00,0.427,2
2000-05-02 15:30:00,0.2562,2
2000-05-02 15:40:00,0.25864,2
2000-05-02 15:50:00,0.00244,2
2000-05-02 16:00:00,0.42455999999999994,2
2000-05-02 16:10:00,0.05368,2
2000-05-02 16:20:00,0.33916,2
2000-05-02 16:30:00,0.12932,2
2000-05-02 16:40:00,0.13419999999999999,2
2000-05-02 16:50:00,0.33184,2
2000-05-02 17:00:00,0.04636,2
2000-05-02 17:10:00,0.4026,2
2000-05-02 17:20:00,0.04148,2
2000-05-02 17:30:00,0.62464,2
2000-05-02 17:40:00,0.6588,2
2000-05-02 17:50:00,1.664644,2
2000-05-02 18:00:00,3.641991,2
2000-05-02 18:10:00,5.134506,2
2000-05-02 18:20:00,4.6228050000000005,2
2000-05-02 18:30:00,4.6228050000000005,2
2000-05-02 18:40:00,4.6228050000000005,2
2000-05-02 18:50:00,4.6223265,2
2000-05-02 19:00:00,4.6223265,2
2000-05-02 19:10:00,4.9363280000000005,2
2000-05-02 19:20:00,5.5285815000000005,2
2000-05-02 19:30:00,5.663814,2
2000-05-02 19:40:00,5.642403000000001,2
2000-05-02 19:50:00,5.5288415,2
2000-05-02 20:00:00,5.2964080000000004,2
2000-05-02 20:10:00,5.112509,2
2000-05-02 20:20:00,4.9794985,2
2000-05-02 20:30:00,4.7753245,2
2000-05-02 20:40:00,4.6287780000000005,2
2000-05-02 20:50:00,4.6180255,2
2000-05-02 21:00:00,4.6180255,2
2000-05-02 21:10:00,4.6180255,2
2000-05-02 21:20:00,4.637435,2
2000-05-02 21:30:00,4.6439965,2
2000-05-02 21:40:00,4.635114000000001,2
2000-05-02 21:50:00,3.8544990000000006,2
2000-05-02 22:00:00,3.5935185,2
2000-05-02 22:10:00,3.5999149999999998,2
2000-05-02 22:20:00,3.5999149999999998,2
2000-05-02 22:30:00,4.3257185,2
2000-05-02 22:40:00,4.8495919999999995,2
2000-05-02 22:50:00,4.777668500000001,2
2000-05-02 23:00:00,4.418585,2
2000-05-02 23:10:00,2.570062,2
2000-05-02 23:20:00,2.531518,2
2000-05-02 23:30:00,2.531518,2
2000-05-02 23:40:00,2.1441915,2
2000-05-02 23:50:00,1.076086,2
2000-05-03 00:00:00,1.0826475,2
2000-05-03 00:10:00,1.0826475,2
2000-05-03 00:20:00,1.0826475,2
2000-05-03 00:30:00,1.0826475,2
2000-05-03 00:40:00,1.0826475,2
2000-05-03 00:50:00,1.0826475,2
2000-05-03 01:00:00,1.0826475,2
2000-05-03 01:10:00,1.0826475,2
2000-05-03 01:20:00,1.0781100000000001,2
2000-05-03 01:30:00,1.0781100000000001,2
2000-05-03 01:40:00,1.2426575000000002,2
2000-05-03 01:50:00,1.4099500000000003,2
2000-05-03 02:00:00,1.4026300000000003,2
2000-05-03 02:10:00,1.37823,2
2000-05-03 02:20:00,1.36115,2
2000-05-03 02:30:00,1.35627,2
2000-05-03 02:40:00,1.3847639999999999,2
2000-05-03 02:50:00,1.385079,2
2000-05-03 03:00:00,1.375319,2
2000-05-03 03:10:00,1.370439,2
2000-05-03 03:20:00,1.365559,2
2000-05-03 03:30:00,1.367999,2
2000-05-03 03:40:00,1.370439,2
2000-05-03 03:50:00,1.372879,2
2000-05-03 04:00:00,1.370439,2
2000-05-03 04:10:00,1.372879,2
2000-05-03 04:20:00,1.375319,2
2000-05-03 04:30:00,1.375319,2
2000-05-03 04:40:00,1.377759,2
2000-05-03 04:50:00,1.380199,2
2000-05-03 05:00:00,1.377759,2
2000-05-03 05:10:00,1.377759,2
2000-05-03 05:20:00,1.6244485,2
2000-05-03 05:30:00,1.6367945000000002,2
2000-05-03 05:40:00,2.5403124999999998,2
2000-05-03 05:50:00,2.534015,2
2000-05-03 06:00:00,2.527646,2
2000-05-03 06:10:00,2.9103705,2
2000-05-03 06:20:00,3.3361815,2
2000-05-03 06:30:00,2.3868405,2
2000-05-03 06:40:00,1.878569,2
2000-05-03 06:50:00,2.363937,2
2000-05-03 07:00:00,2.3411455,2
2000-05-03 07:10:00,1.7751000000000001,2
2000-05-03 07:20:00,1.724714,2
2000-05-03 07:30:00,1.698423,2
2000-05-03 07:40:00,1.53537,2
2000-05-03 07:50:00,1.157597,2
2000-05-03 08:00:00,1.134295,2
2000-05-03 08:10:00,1.0980305000000001,2
2000-05-03 08:20:00,0.4227605,2
2000-05-03 08:30:00,0.0,2
2000-05-03 08:40:00,0.0,2
2000-05-03 08:50:00,0.0,2
2000-05-03 09:00:00,0.0,2
2000-05-03 09:10:00,0.0,2
2000-05-03 09:20:00,0.0,2
2000-05-03 09:30:00,0.0,2
2000-05-03 09:40:00,0.0,2
2000-05-03 09:50:00,0.0,2
2000-05-03 10:00:00,0.0,2
2000-05-03 10:10:00,0.0,2
2000-05-03 10:20:00,0.0,2
2000-05-03 10:30:00,0.0,2
2000-05-03 10:40:00,0.0,2
2000-05-03 10:50:00,0.0,2
2000-05-03 11:00:00,0.0,2
2000-05-03 11:10:00,0.0,2
2000-05-03 11:20:00,0.0,2
2000-05-03 11:30:00,0.0,2
2000-05-03 11:40:00,0.0,2
2000-05-03 11:50:00,0.0,2
2000-05-03 12:00:00,0.0,2
2000-05-03 12:10:00,0.0,2
2000-05-03 12:20:00,0.0,2
2000-05-03 12:30:00,0.0,2
2000-05-03 12:40:00,0.0,2
2000-05-03 12:50:00,0.0,2
2000-05-03 13:00:00,0.0,2
2000-05-03 13:10:00,0.0,2
2000-05-03 13:20:00,0.0,2
2000-05-03 13:30:00,0.0,2
2000-05-03 13:40:00,0.0,2
2000-05-03 13:50:00,0.0,2
2000-05-03 14:00:00,0.0,2
2000-05-03 14:10:00,0.0,2
2000-05-03 14:20:00,0.0,2
2000-05-03 14:30:00,0.0,2
2000-05-03 14:40:00,0.0,2
2000-05-03 14:50:00,0.0,2
2000-05-03 15:00:00,0.0,2
2000-05-03 15:10:00,0.022783499999999998,2
2000-05-03 15:20:00,0.03416,2
2000-05-03 15:30:00,0.44895999999999997,2
2000-05-03 15:40:00,0.68076,2
2000-05-03 15:50:00,1.2020659999999999,2
2000-05-03 16:00:00,1.82024,2
2000-05-03 16:10:00,1.7994999999999999,2
2000-05-03 16:20:00,1.8042885000000002,2
2000-05-03 16:30:00,1.4362145000000002,2
2000-05-03 16:40:00,1.216523,2
2000-05-03 16:50:00,1.127646,2
2000-05-03 17:00:00,1.127646,2
2000-05-03 17:10:00,1.127646,2
2000-05-03 17:20:00,1.1037949999999999,2
2000-05-03 17:30:00,1.7207575,2
2000-05-03 17:40:00,1.6990224999999999,2
2000-05-03 17:50:00,1.084204,2
2000-05-03 18:00:00,2.398154,2
2000-05-03 18:10:00,4.115743500000001,2
2000-05-03 18:20:00,5.6698125,2
2000-05-03 18:30:00,6.246439500000001,2
2000-05-03 18:40:00,5.307838500000001,2
2000-05-03 18:50:00,4.973483,2
2000-05-03 19:00:00,4.156445,2
2000-05-03 19:10:00,5.459786,2
2000-05-03 19:20:00,5.436301,2
2000-05-03 19:30:00,5.3159785,2
2000-05-03 19:40:00,5.299366000000001,2
2000-05-03 19:50:00,5.1960045,2
2000-05-03 20:00:00,4.826297,2
2000-05-03 20:10:00,3.6723244999999998,2
2000-05-03 20:20:00,3.5416624999999997,2
2000-05-03 20:30:00,3.537125,2
2000-05-03 20:40:00,3.537125,2
2000-05-03 20:50:00,3.537125,2
2000-05-03 21:00:00,3.537125,2
2000-05-03 21:10:00,2.6434425,2
2000-05-03 21:20:00,2.53715,2
2000-05-03 21:30:00,2.53715,2
2000-05-03 21:40:00,2.53715,2
2000-05-03 21:50:00,2.53099,2
2000-05-03 22:00:00,2.53099,2
2000-05-03 22:10:00,2.5273820000000002,2
2000-05-03 22:20:00,2.5273820000000002,2
2000-05-03 22:30:00,2.5273820000000002,2
2000-05-03 22:40:00,2.5339435000000003,2
2000-05-03 22:50:00,2.5339435000000003,2
2000-05-03 23:00:00,3.3074649999999997,2
2000-05-03 23:10:00,2.570964,2
2000-05-03 23:20:00,2.5686155,2
2000-05-03 23:30:00,2.5686155,2
2000-05-03 23:40:00,2.5686155,2
2000-05-03 23:50:00,2.5686155,2
2000-05-04 00:00:00,2.5624279999999997,2
2000-05-04 00:10:00,2.5624279999999997,2
2000-05-04 00:20:00,2.5624279999999997,2
2000-05-04 00:30:00,2.5792335,2
2000-05-04 00:40:00,2.5792335,2
2000-05-04 00:50:00,2.5768545,2
2000-05-04 01:00:00,2.5833060000000003,2
2000-05-04 01:10:00,2.585685,2
2000-05-04 01:20:00,2.571228,2
2000-05-04 01:30:00,2.57947,2
2000-05-04 01:40:00,2.396287,2
2000-05-04 01:50:00,2.3415700000000004,2
2000-05-04 02:00:00,2.3415700000000004,2
2000-05-04 02:10:00,2.3415700000000004,2
2000-05-04 02:20:00,2.3439490000000003,2
2000-05-04 02:30:00,2.3415700000000004,2
2000-05-04 02:40:00,2.3479940000000004,2
2000-05-04 02:50:00,2.348148,2
2000-05-04 03:00:00,2.350527,2
2000-05-04 03:10:00,2.350527,2
2000-05-04 03:20:00,2.350527,2
2000-05-04 03:30:00,2.350527,2
2000-05-04 03:40:00,2.350527,2
2000-05-04 03:50:00,1.9330735,2
2000-05-04 04:00:00,1.8897024999999998,2
2000-05-04 04:10:00,1.8897024999999998,2
2000-05-04 04:20:00,1.8897024999999998,2
2000-05-04 04:30:00,1.8897024999999998,2
2000-05-04 04:40:00,1.8897024999999998,2
2000-05-04 04:50:00,1.8848835,2
2000-05-04 05:00:00,1.876204,2
2000-05-04 05:10:00,2.951718,2
2000-05-04 05:20:00,2.9624655,2
2000-05-04 05:30:00,2.9624655,2
2000-05-04 05:40:00,2.960056,2
2000-05-04 05:50:00,3.0010174999999997,2
2000-05-04 06:00:00,3.0194340000000004,2
2000-05-04 06:10:00,3.0194340000000004,2
2000-05-04 06:20:00,2.8710495,2
2000-05-04 06:30:00,1.929213,2
2000-05-04 06:40:00,1.935483,2
2000-05-04 06:50:00,1.935483,2
2000-05-04 07:00:00,1.935483,2
2000-05-04 07:10:00,1.9353290000000003,2
2000-05-04 07:20:00,1.462612,2
2000-05-04 07:30:00,0.4521015,2
2000-05-04 07:40:00,0.5951465,2
2000-05-04 07:50:00,0.592737,2
2000-05-04 08:00:00,0.708088,2
2000-05-04 08:10:00,0.72956,2
2000-05-04 08:20:00,0.73444,2
2000-05-04 08:30:00,0.73444,2
2000-05-04 08:40:00,0.732,2
2000-05-04 08:50:00,0.732,2
2000-05-04 09:00:00,0.732,2
2000-05-04 09:10:00,0.732,2
2000-05-04 09:20:00,0.73688,2
2000-05-04 09:30:00,0.73932,2
2000-05-04 09:40:00,0.73932,2
2000-05-04 09:50:00,0.72956,2
2000-05-04 10:00:00,0.72956,2
2000-05-04 10:10:00,0.72468,2
2000-05-04 10:20:00,0.72712,2
2000-05-04 10:30:00,0.732,2
2000-05-04 10:40:00,0.766282,2
2000-05-04 10:50:00,2.096387,2
2000-05-04 11:00:00,2.516494,2
2000-05-04 11:10:00,2.485872,2
2000-05-04 11:20:00,2.380586,2
2000-05-04 11:30:00,1.40788,2
2000-05-04 11:40:00,0.99796,2
2000-05-04 11:50:00,0.701622,2
2000-05-04 12:00:00,0.39772,2
2000-05-04 12:10:00,0.35623999999999995,2
2000-05-04 12:20:00,0.32208000000000003,2
2000-05-04 12:30:00,0.28791999999999995,2
2000-05-04 12:40:00,0.0370575,2
2000-05-04 12:50:00,0.0,2
2000-05-04 13:00:00,0.0,2
2000-05-04 13:10:00,0.0,2
2000-05-04 13:20:00,0.14884,2
2000-05-04 13:30:00,0.0,2
2000-05-04 13:40:00,0.0,2
2000-05-04 13:50:00,0.15372,2
2000-05-04 14:00:00,0.0,2
2000-05-04 14:10:00,0.0,2
